sno,content,link,date
201,"['been at Sakegaon village in Jalgaon', 'village in Jalgaon', 'toppled near the Tarsod Phata', 'toppled over 300 km from Nashik', 'killed at 3 am on Thursday', 'am on Thursday', 'died on the spot', 'succumbed in a private hospital', 'accompanied by his friend Bagul who wanted to pick up his wife from Malegaon', 'left on Thursday morning', 'reach by evening', 'Phata in Nashirabad', 'lost on a road where construction activity was going on']",https://timesofindia.indiatimes.com/city/nashik/2-mumbai-men-killed-in-a-road-accident-in-jalgaon-district/articleshow/84249468.cms," Jul 9, 2021"
202,"['bus on Mumbai Nashik highway', 'dashed on Monday wee hours', 'took near Pimplas area in Bhiwandi taluka on Mumbai Nashik highway', 'area in Bhiwandi taluka on Mumbai Nashik highway', 'taluka on Mumbai Nashik highway', 'residents in Nashik', 'police in Bhiwandi', 'come on Sunday', 'purchasing on Monday wee hours', 'returning in their old car', 'heading in Nashik', 'hit by a speeding bus', 'resulting in the death of all the four friends', 'resulting on the spot']",https://timesofindia.indiatimes.com/city/thane/maharashtra-4-killed-in-road-accident-in-ulhasnagar/articleshow/80635860.cms," Feb 1, 2021"
203,"['accidents on highways', 'cut by half', 'cut in four years', 'hosted by the International Institute of Security & Safety Management IISSM', 'die over 1.5 lakh', 'injured in the country in road accidents', 'country in road accidents', 'reduce by 2030', 'adopted at the 3rd global ministerial conference on road safety in Sweden held in February 2020', 'conference on road safety in Sweden', 'safety in Sweden', 'held in February 2020', 'reduction by 50 %', 'reduction by 2030', 'achieve by 2025', 'focusing on engineering effective implementation training and strengthening of emergency services', 'deaths on the world ’s roads', 'percentage between 18 45 years', 'implementing by creating awareness among drivers road safety drives at school levels', 'creating among drivers', 'drives at school levels', 'drives on road safety']",https://timesofindia.indiatimes.com/city/nagpur/gadkari-plans-to-cut-road-accident-deaths-by-half-in-4-years/articleshow/82133020.cms,"Apr 19, 2021"
204,"['killed in a road accident in Ambernath', 'accident in Ambernath', 'killed on Sunday', 'returning in Ulhasnagar', 'took on Sunday', 'took on the new MIDC road at Palegaon area in Ambernath taluka', 'road at Palegaon area in Ambernath taluka', 'area in Ambernath taluka', 'damaged in the mishap', 'travelling in the auto rickshaw', 'travelling in two separate auto rickshaws for Ganesh immersion', 'travelling in which', 'died on the spot The Shivaji Nagar police have registered an FIR against the driver of the car and have arrested him in the case', 'arrested in the case', 'sent in Ulhasnagar', 'investigated by the Shivaji Nagar Police Station']",https://timesofindia.indiatimes.com/city/thane/four-killed-after-car-hits-auto-rickshaw-in-ambernath/articleshow/86159975.cms,"Sep 13, 2021"
205,"['lost in three separate incidents between Monday evening and Wednesday morning', 'incidents between Monday evening and Wednesday morning', 'killed on the spot in a road accident on the Mumbai Agra highway near the Wadivarhe police station', 'spot in a road accident on the Mumbai Agra highway near the Wadivarhe police station', 'accident on the Mumbai Agra highway near the Wadivarhe police station', 'highway near the Wadivarhe police station', 'killed on Wednesday morning', 'killed in a collision between two trucks', 'collision between two trucks', 'killed at 5.30 am', 'was in the truck', 'suffered in this accident', 'jam on the highway', 'early in the morning', 'killed in separate road accidents in Nashik city', 'accidents in Nashik city', 'killed on Monday', 'one in the Upnagar area', 'killed in the Mhasrool area', 'registered by the Upnagar police the two bikers Kiran Mali and Amit Wagh', 'collided near Pimpalgaon Phata', 'collided on Monday', 'collided at 11.30 pm', 'riding in the opposite direction', 'bikers under relevant sections of the Indian Penal Code IPC', 'causing by negligence', 'killed in an accident near the old octroi naka in Mhasrool', 'accident near the old octroi naka in Mhasrool', 'naka in Mhasrool', 'from near the old octroi naka', 'riding at 5.30 pm', 'riding on Monday', 'knocked by an unidentified motorist']",https://timesofindia.indiatimes.com/city/nashik/6-killed-in-separate-road-accidents-in-nashik-district/articleshow/81315726.cms," Mar 4, 2021"
206,"['died in a road accident', 'died on Thursday', 'was on his two wheeler', 'rammed at Ambernath Dombivli road']",https://timesofindia.indiatimes.com/city/mumbai/cop-dies-after-truck-rams-into-his-bike-in-mumbai/articleshow/81861674.cms," Apr 2, 2021"
207,"['rise in accidents', 'number in the same period last year', 'were in place', 'accidents in the rural district', 'increase in the district post - February', 'restrictions on the movement of people and trade and business', 'accidents in the district', 'dropped in the rural district', 'during in 2019', 'induced in April and May', 'restrictions in 2020', 'restrictions in the same months']",https://timesofindia.indiatimes.com/city/nashik/nashik-rural-58-rise-in-road-accidents-compared-to-last-year/articleshow/83266162.cms," Jun 6, 2021"
208,"['ranked in the country', 'ranked among cities that managed to bring down their total road accidents in 2019 as compared to 2018', 'bring in 2019', 'released by the Ministry of Road Transport and Highways', 'reported in 2018 which came down to 2872 accidents in 2019 a 9 % reduction', 'came in 2019 a 9 % reduction', 'Fatalities in Mumbai', 'reduced by 6 % year on year', 'year on year', 'from in 2018', 'deaths in 2019', 'decrease in number of accidents as well as', 'fatalities in Mumbai', 'improvements in infrastructure and vigilance', 'mounted by traffic police', 'killed in accidents', 'working on transformation of busy junctions', 'corrected at Bharatmata Junction', 'corrected on BA Road', 'junction at Worli and Alvaris junction at Worli', 'junction at Worli', 'transformation at Lalbaug', 'killer among road accidents in Mumbai whose cause has been identified', 'accidents in Mumbai', 'stands in fact', 'stands in the country', 'stands in speeding cases', 'invested in 96 interceptor vehicles that can capture the speed of passing vehicles', 'station at black spots across the state', 'ranked in number of deaths on state as well as national highways', 'deaths on state', 'done in reducing fatalities', 'given on rushing victims to hospitals within the golden hour', 'harassed by the cops', 'occurred in sunny or clear weather', 'occurred in Mumbai-- 2872 accidents and 447 deaths--', 'than in rain fog or any other kind of weather', 'ranked in accidents occurring in sunny weather across India', 'occurring in sunny weather across India', 'roads in Mumbai', 'reported on curved roads', 'Going by types of junctions', 'reported on four armed junctions']",https://timesofindia.indiatimes.com/city/mumbai/mumbai-5th-among-cities-to-curb-road-accidents-in-a-year/articleshow/78801577.cms,"Oct 22, 2020"
209,"['killed in separate road accidents in the city', 'accidents in the city', 'killed between Thursday and Friday', 'station by Pandharinath Khadgir', 'returning on Thursday', 'returning on his bike', 'hit by a speeding car opposite the Phalke Memorial', 'seated between his parents', 'riding on the old Saikheda road']",https://timesofindia.indiatimes.com/city/nashik/10-year-old-among-2-killed-in-road-accidents/articleshow/81368486.cms," Mar 7, 2021"
210,"['travelling in', 'knocked by a truck on the Uchgaon flyover bridge on Bengaluru road', 'truck on the Uchgaon flyover bridge on Bengaluru road', 'bridge on Bengaluru road', 'knocked on Wednesday', 'died on spot', 'pilgrimage on the motorcycle', 'Gulbarga in Karnataka', 'arrested by the police', 'killed on the spot', 'travelling on which', 'knocked by a truck', 'knocked on Wednesday', 'knocked on Uchgaon fly over bridge on Bengaluru road', 'fly over bridge on Bengaluru road', 'bridge on Bengaluru road', 'knocked on Wednesday', 'died on the spot', 'pilgrimage on a motorcycle', 'Gulbarga in Karnata', 'arrested by the police']",https://timesofindia.indiatimes.com/city/kolhapur/woman-son-die-in-road-accident/articleshow/80516703.cms,"Jan 30, 2021"
211,"['toppled on the downward slope near Khopoli exit in the Bhor ghat', 'slope near Khopoli exit in the Bhor ghat', 'exit in the Bhor ghat', 'heading on Mumbai', 'heading on Monday', ""resulted in severe oil spill from the tanker 's capsule"", 'spread over all the three lanes', 'caused on the Mumbai carriageway']",https://timesofindia.indiatimes.com/city/navi-mumbai/oil-tanker-topples-on-mumbai-pune-expressway/articleshow/77974872.cms," Sep 7, 2020"
212,"['travelling in a pickup van', 'killed on the spot', 'collided on Friday', 'collided at Vadgaon Anand village in Junnar taluka about 95 km from the city', 'village in Junnar taluka', 'collided on Kalyan Ahmednagar highway', 'village in Parner taluka of Ahmednagar district', 'killing on spot', 'disrupted on the highway']",https://timesofindia.indiatimes.com/city/pune/4-killed-on-spot-in-road-accident/articleshow/77813556.cms,"Aug 29, 2020"
213,"['died in separate accidents', 'died on Saturday', 'declared at Mayo Hospital', 'sustained on Friday evening', 'pole near Mominpura', 'registered at Tehsil police station', 'hit near Parsodi on Wardha Road', 'Parsodi on Wardha Road', 'registered at Beltarodi police station']",https://timesofindia.indiatimes.com/city/nagpur/two-dead-in-separate-accidents/articleshow/80901036.cms,"Feb 14, 2021"
214,"['highways in Maharashtra', 'Doot by the Maharashtra Highway Police', 'kicks in March', 'fatalities in 2020', 'occurs on a highway', 'do by health officials who will host the training sessions along with police', 'harassed by the police', 'share at the hospital', 'reduce by half', 'reduce by ensuring victims got medical aid within the golden hour', 'involved in the Mrityunjay Doot initiative', 'instituted by the Ministry of Transport and Highways', 'deaths in Maharashtra']",https://timesofindia.indiatimes.com/city/mumbai/villagers-toll-staff-to-be-golden-hour-samaritans/articleshow/80889501.cms,"Feb 13, 2021"
215,"['killed in road accidents in Nashik and Ahmednagar districts', 'accidents in Nashik and Ahmednagar districts', 'doubled in the last year', 'provided by the Nashik forest division', 'died in road mishaps in these two districts', 'mishaps in these two districts', 'died in 2020', 'toll in 2019', 'restrictions on the movement of vehicles', 'highway near Igatpuri Sangamner area of Nashik Pune highway and the Nashik Trimbakeshwar', 'know on these busy roads', 'hit by speeding vehicles', 'are on the lookout for dogs for food', 'died in which', 'Sources in the forest department', 'underpass in the leopard prone areas', 'hit by vehicles', 'Alarmed by the growing number of the accidental deaths']",https://timesofindia.indiatimes.com/city/nashik/leopard-deaths-caused-by-road-accidents-double-in-20/articleshow/80138894.cms," Jan 7, 2021"
216,"['trolley at Dalaj village in Indapur taluka along the Pune Solapur highway on Sunday night', 'village in Indapur taluka along the Pune Solapur highway on Sunday night', 'taluka on Sunday night', 'sight in time', 'rammed at a high speed', 'were among those killed while Sakshi Arun Mane 18 and Mahadev Rakhmaji Netake 56 sustained serious injuries and were admitted to a hospital in Indapur', 'hospital in Indapur', 'came on Sunday', 'wedding in their family', 'were on their way back to Latur', 'hospital at Bhigwan where three were declared dead on arrival', 'declared on arrival', 'Malshiras in Solapur district', 'farm in Indapur taluka', 'stuck in the trolley', 'movement on the highway', 'hour on the highway']",https://timesofindia.indiatimes.com/city/pune/pune-3-killed-2-injured-as-suv-collides-with-tractor-trolley/articleshow/80748135.cms," Feb 8, 2021"
217,"['killed in separate road accidents in different parts of the rural areas of Nashik', 'accidents in different parts of the rural areas of Nashik', 'killed on Thursday and Friday', 'accidents in the rural areas', 'riding on a bike', 'knocked by another bike', 'knocked on the road from Malegaon to Manmad', 'knocked on Thursday', 'turned at 9 pm', 'turned on the road between Kasare and Jategaon in Nandgaon taluka', 'road between Kasare and Jategaon in Nandgaon taluka', 'Kasare in Nandgaon taluka', 'registered on Friday', 'hit on the road between Panchale and Somthane', 'road between Panchale and Somthane', 'died on Friday morning', 'crushed by a luxury bus which turned turtle after colliding with a truck on the Mumbai Agra highway in Chandwad', 'truck on the Mumbai Agra highway in Chandwad', 'highway in Chandwad', 'fell at Pachore Wani in Pimpalgaon', 'Wani in Pimpalgaon', 'fell on Friday morning']",https://timesofindia.indiatimes.com/city/nashik/5-killed-in-separate-road-accidents-in-rural-parts/articleshow/79819799.cms,"Dec 20, 2020"
